#{"t_start": 1751079995.4536185, "env_id": "None"}
r,l,t
101.409954,4,37.79606
48.454727,4,37.857712
-17.216125,4,37.917125
-56.143828,4,37.970418
-36.755286,4,38.037528
-33.342057,4,38.095865
-102.342157,4,38.149991
8.521668,4,38.204008
135.130498,4,38.253784
85.71839,3,38.303979
30.948808,4,38.358433
99.835657,4,38.403949
35.978545,3,38.456276
58.26412,4,38.512211
-69.832587,3,38.552511
-131.481697,4,38.604421
27.015037,4,38.672317
-47.96752,3,38.703497
-150.584569,4,38.819937
103.755479,4,38.886685
-14.008516,3,38.920679
80.643099,3,38.970102
20.622786,4,39.035131
68.011369,3,39.076212
61.733578,3,39.121125
-95.31849,4,39.190015
75.965201,4,39.25372
-151.289275,4,39.320086
151.362642,4,39.381856
-26.132722,4,39.440055
-42.407509,3,39.485903
-49.156111,3,39.525734
124.307131,4,39.587423
-118.695731,4,39.648743
-175.16909,4,39.706276
107.357954,3,39.753922
-61.982508,4,39.811481
-40.141264,4,39.872394
-99.826974,4,39.929235
-46.363484,3,39.976199
-52.18971,4,40.041193
-54.573762,4,40.094039
-134.819162,4,40.154719
-35.651443,3,40.204101
-100.049614,4,40.260921
-171.996982,4,40.319271
46.425179,4,40.361252
72.151023,4,40.420706
113.955484,4,40.478903
21.259086,4,40.531356
-19.324785,4,40.570694
-118.985152,4,40.625857
-45.140993,4,40.687387
-72.982042,4,40.753004
5.410082,3,40.787179
43.953982,4,40.853513
77.031757,3,40.88762
28.12702,4,40.956423
60.375527,4,41.016633
102.616324,4,41.070801
-11.244608,4,41.120758
-43.458603,4,41.197738
-15.835059,4,41.253518
35.886606,4,41.303898
-90.279955,4,41.364598
36.400656,3,41.403737
102.031907,4,41.469875
41.916196,4,41.520536
92.053223,3,41.570123
23.265675,4,41.632444
70.56111,3,41.67065
18.862896,4,41.738587
63.991119,3,41.789594
-104.064402,4,41.847115
-34.677879,4,41.906979
100.789038,3,41.954223
-31.329419,4,42.025219
82.14289,4,42.076684
55.32593,4,42.139911
41.483716,4,42.203936
-114.509644,4,42.266667
-23.611904,4,42.320916
56.041655,4,42.379112
7.915993,3,42.426444
81.113211,3,42.475218
66.271699,3,42.531165
81.803314,4,42.608046
-74.90564,3,42.654202
35.233717,4,42.706141
57.645875,4,42.774999
42.616175,4,42.833603
-163.693276,4,42.887635
15.765245,4,42.952693
62.37606,4,42.97238
142.965757,4,42.974501
-45.125363,4,42.974501
-48.260331,3,42.979563
-169.449872,4,42.981563
-81.540251,4,43.036738
-33.505631,4,43.107708
-6.100181,4,43.15441
49.33436,3,43.207725
-1.261988,3,43.254485
-96.466857,4,43.310604
101.881925,3,43.358434
4.812565,4,43.408579
