#{"t_start": 1750910061.867556, "env_id": "None"}
r,l,t
2694.93196,13,1290.105607
2330.589345,12,1290.29056
2282.695984,13,1290.470599
2158.629082,12,1290.645179
1905.396765,11,1290.839318
2756.230738,13,1291.034184
658.937429,7,1291.164966
2193.910361,13,1291.366533
3650.043178,14,1291.606884
2173.784528,12,1291.830507
710.62362,8,1291.946448
2064.800803,11,1292.111719
3374.770801,14,1292.348958
1588.828485,11,1292.516968
2531.3496,14,1292.779673
2003.833759,12,1292.948134
179.426401,6,1293.043102
1539.762455,11,1293.253376
2899.331565,14,1293.453527
3378.447609,14,1293.67628
2462.399535,12,1293.888995
1938.654801,11,1294.069032
219.416899,7,1294.166294
3311.243606,15,1294.387112
3642.409019,15,1294.588011
2128.228123,12,1294.814764
2728.486754,13,1295.01279
2273.171085,12,1295.18576
2132.191559,11,1295.348428
2217.740432,12,1295.531966
2040.526011,12,1295.75542
2704.101783,14,1295.966821
1951.394285,12,1296.135371
999.156252,9,1296.266241
2537.490589,13,1296.476128
1775.539558,11,1296.652557
1750.219531,11,1296.813698
2229.566036,12,1297.002025
2009.396546,12,1297.171476
2366.772812,12,1297.346484
3143.21547,13,1297.518981
2421.453991,13,1297.735531
2815.014957,13,1297.920384
2435.445088,13,1298.120613
1362.633968,10,1298.283502
3442.957925,15,1298.509824
2913.555947,13,1298.693955
1433.180915,11,1298.857044
582.621296,7,1298.968149
1834.669633,12,1299.141956
2124.801719,12,1299.318382
1902.174645,12,1299.502851
2256.470342,13,1299.697368
1094.717533,8,1299.819244
2484.440346,13,1300.024124
2244.318436,13,1300.208607
2928.625592,13,1300.403255
2285.72728,12,1300.577605
3434.27532,15,1300.800014
2259.468606,12,1300.986796
3978.033482,15,1301.210777
2176.261968,12,1301.25147
2042.691283,12,1301.259603
3480.276366,14,1301.267742
2016.968974,11,1301.271677
2430.292842,12,1301.281627
-290.727221,6,1301.383324
2256.101366,12,1301.575885
793.605604,8,1301.691237
1523.726179,11,1301.905294
2099.181798,12,1302.089776
2807.976371,13,1302.283615
2258.875488,12,1302.458935
2436.936112,13,1302.642464
3103.691438,14,1302.854079
-766.842766,16,1303.096087
3119.152374,14,1303.290745
1362.939327,9,1303.423872
704.307918,7,1303.544955
2584.427588,14,1303.730029
873.656882,8,1303.852753
2283.892577,13,1304.037301
981.969699,8,1304.170329
1965.050293,11,1304.334277
1948.863588,11,1304.488395
3062.253874,13,1304.693062
2885.859204,13,1304.898223
2101.358172,12,1305.071903
2298.795147,11,1305.236215
2132.310314,12,1305.420534
2474.260917,13,1305.606144
2480.762731,13,1305.800717
2597.949347,13,1305.994556
2389.082478,12,1306.157221
2566.616074,13,1306.362036
2225.330247,13,1306.545931
2245.941952,12,1306.718359
1791.233094,11,1306.881171
3716.874229,15,1307.098
2729.701381,13,1307.282435
2236.619071,12,1307.4676
1817.258701,12,1307.636443
2181.669642,12,1307.821035
2081.55101,12,1307.983429
2053.01709,12,1308.15238
2770.030249,13,1308.352376
1864.45153,11,1308.537987
-1642.322446,16,1308.769133
1312.978346,9,1308.899039
2170.449984,12,1309.095897
1945.077458,12,1309.270483
2463.069803,13,1309.456531
2597.850541,12,1309.640061
1736.721556,11,1309.802397
-1105.589294,16,1310.098037
1331.50342,11,1310.280938
2308.733714,12,1310.461545
2068.464348,12,1310.647006
6263.822636,21,1311.000288
3914.795736,15,1311.217212
1855.586891,12,1311.400457
3384.405559,14,1311.64802
150.939715,6,1311.753844
1273.365476,9,1311.897009
2207.965768,12,1312.088814
522.657301,8,1312.208805
1386.233336,9,1312.369438
3511.093363,14,1312.591742
1861.418435,11,1312.764971
385.101424,6,1312.871722
2361.785309,13,1313.061693
3490.122542,14,1313.313043
1044.530853,8,1313.454114
2325.903633,13,1313.688049
2724.97187,14,1313.8997
3193.187942,14,1314.136154
4308.354753,16,1314.387206
2460.163172,12,1314.563748
1778.611379,11,1314.749832
2510.781432,12,1314.964161
2644.385312,12,1315.18118
3003.032756,13,1315.382579
3296.945549,14,1315.584908
1683.445338,11,1315.750911
2199.960434,12,1315.920599
2849.349893,13,1316.14853
1857.00944,11,1316.32537
2809.43194,14,1316.526122
2418.571639,13,1316.720375
2300.806893,12,1316.770473
1861.138576,12,1316.778475
1882.943,12,1316.785164
2821.513346,13,1316.792567
3255.036728,14,1316.801276
-126.75738,7,1316.912057
1980.497135,12,1317.08204
2310.97954,13,1317.275345
2115.047354,13,1317.462139
5957.370994,20,1317.757065
2549.335074,12,1317.941126
-528.971343,17,1318.197237
2107.728178,12,1318.399848
2803.330676,14,1318.606157
2537.948004,12,1318.778264
2544.412302,14,1318.989574
3735.092518,15,1319.215545
2361.656022,12,1319.379819
2287.137453,13,1319.591138
1931.566577,11,1319.75463
2118.051974,11,1319.909029
1677.159535,11,1320.082113
2532.162884,12,1320.264415
2590.152923,13,1320.448281
3545.642531,14,1320.652867
2860.847182,13,1320.846668
3326.445762,14,1321.053234
3466.545999,14,1321.2575
2425.09578,13,1321.459696
2091.176872,12,1321.62306
1869.073937,12,1321.816735
-357.726286,17,1322.054712
2722.72398,14,1322.270128
2041.152812,12,1322.439935
377.577753,7,1322.550941
2387.887797,12,1322.74023
2415.074535,13,1322.940236
1207.931256,9,1323.07179
2456.981222,13,1323.256859
2372.410931,12,1323.438283
2440.74113,12,1323.622011
2584.230884,13,1323.837442
2570.842013,13,1324.018985
987.259848,8,1324.149709
2176.047684,12,1324.336279
2719.261908,13,1324.521496
3222.055877,14,1324.736823
3061.25413,14,1324.95357
2079.779729,12,1325.138996
2010.596268,13,1325.307654
2582.30629,13,1325.522892
2984.35164,14,1325.708609
3157.434497,15,1325.923805
2057.722153,12,1326.099903
2385.449982,13,1326.281528
2608.735154,14,1326.482291
2251.287285,12,1326.66661
317.390922,7,1326.786155
2207.422179,13,1326.972853
3587.622604,14,1327.188334
2266.737657,12,1327.362194
538.681268,7,1327.474433
3025.813318,13,1327.669039
3788.909208,15,1327.912571
2014.280481,12,1328.098214
3368.959026,14,1328.303613
1774.168688,12,1328.554336
2148.104442,11,1328.71477
-815.593358,17,1328.972338
1345.564694,11,1329.146442
1994.203628,11,1329.358755
1989.566917,12,1329.543661
2336.043875,12,1329.720322
803.836428,8,1329.844276
3266.803801,14,1330.035648
1702.467532,11,1330.188818
2092.687951,12,1330.366812
798.110315,8,1330.499307
2298.592788,13,1330.693474
2493.738682,12,1330.867767
2005.570106,12,1331.061812
3593.557199,15,1331.296542
642.276992,7,1331.414568
2367.874384,12,1331.593964
1663.32776,11,1331.749987
4777.277553,16,1331.91377
3388.816851,14,1331.924012
2102.176078,12,1331.932637
2198.142958,12,1331.941149
1987.342863,12,1331.942754
843.216056,8,1332.067483
-755.342863,17,1332.305322
2365.341227,13,1332.514708
2755.638764,13,1332.711847
3093.630397,15,1332.943777
1939.125548,12,1333.131845
2176.380568,12,1333.318277
777.308314,8,1333.435408
1145.085709,9,1333.57234
1042.269053,8,1333.70102
2254.218209,12,1333.872989
2163.769674,12,1334.034223
2685.993587,13,1334.220261
2315.62197,13,1334.420717
492.431937,7,1334.535938
2042.915953,11,1334.689753
1886.203417,12,1334.860617
3192.265496,15,1335.085371
2715.080677,13,1335.289464
2225.779546,12,1335.464388
3367.696155,15,1335.697399
253.73795,7,1335.80914
1950.394958,11,1335.955442
3024.370708,14,1336.17142
2545.233686,13,1336.356588
1680.268265,11,1336.517685
1975.31919,12,1336.699547
1712.569538,11,1336.853239
2326.169191,13,1337.037637
3758.570599,16,1337.292781
3494.248668,15,1337.496876
3350.357374,15,1337.742188
2964.622017,14,1337.956105
1973.313177,11,1338.13019
3085.316171,14,1338.345244
3085.446552,14,1338.529599
366.727173,7,1338.641933
3416.916476,14,1338.858274
2518.357256,12,1339.043075
2586.522117,13,1339.237581
1422.878139,9,1339.381414
2301.983259,12,1339.565821
1975.805034,12,1339.751742
2305.540339,12,1339.95084
1421.504069,11,1340.134973
3811.267572,16,1340.425854
2033.686039,11,1340.591245
618.675388,7,1340.693404
2840.298523,13,1340.927717
1710.829858,12,1341.101296
2092.216372,12,1341.284585
1109.747868,8,1341.434969
2978.254506,13,1341.617576
2008.617393,12,1341.80116
3234.570864,14,1342.015439
2915.778432,14,1342.271458
2805.634872,14,1342.450038
2524.656288,14,1342.655003
2196.374354,12,1342.837377
2160.991968,12,1343.068685
921.246798,8,1343.202431
4161.355266,16,1343.52611
4245.200468,17,1343.810871
1669.143789,11,1343.973147
2508.366131,12,1344.194865
2109.379506,12,1344.420599
3062.277771,15,1344.668568
2904.414456,14,1344.905704
3570.694078,14,1345.112556
436.973792,7,1345.22507
-873.978533,17,1345.504778
2873.984297,14,1345.727031
2632.473766,13,1345.921184
3774.393482,15,1346.144189
-776.582802,17,1346.431246
937.654187,8,1346.553725
2565.251628,13,1346.758232
3773.227486,16,1347.023726
1712.810851,12,1347.209657
3588.37978,15,1347.474836
2801.606704,13,1347.59685
2106.420653,12,1347.604958
1806.953214,11,1347.611118
2193.01223,12,1347.618544
2406.493467,12,1347.62536
304.337637,7,1347.741034
2449.398515,13,1347.976244
2505.165165,13,1348.161021
2410.374352,12,1348.348555
1973.233118,12,1348.561106
3206.90302,14,1348.777375
2948.474179,13,1348.962123
1087.480864,8,1349.085729
3385.824263,14,1349.293715
2828.346382,13,1349.494803
2913.613322,14,1349.705851
2030.914476,12,1349.902001
2192.362187,11,1350.055044
3372.076386,14,1350.271113
4153.101444,16,1350.518221
1563.94637,10,1350.640466
2204.413848,12,1350.803074
1984.376816,13,1351.010296
3113.522672,14,1351.202912
3080.962349,14,1351.419929
3093.394013,13,1351.619466
3788.499046,16,1351.858255
3266.104463,14,1352.074347
2432.339325,12,1352.244025
2196.483452,12,1352.407421
2567.664798,12,1352.600301
1934.690288,12,1352.767326
3771.523821,15,1352.991738
2004.218128,11,1353.163692
2697.16043,13,1353.360838
2588.51659,13,1353.564006
2334.084046,13,1353.740175
3489.911022,14,1353.954875
1929.15554,12,1354.146513
3256.814065,14,1354.351778
3254.311066,14,1354.548378
2257.110192,12,1354.732112
1823.175417,12,1354.916335
1852.577075,12,1355.090129
2590.039,13,1355.284256
1566.866244,12,1355.457542
1888.51917,11,1355.632053
1761.300154,11,1355.80534
2300.814747,13,1356.000163
2511.925816,13,1356.19376
2987.232064,14,1356.400048
3937.549675,16,1356.653136
2524.104115,13,1356.853656
2242.479971,12,1357.085437
5238.475291,19,1357.367188
2622.733221,13,1357.608767
492.636102,6,1357.71747
2335.264573,13,1357.940148
3810.374048,15,1358.256731
3059.492948,13,1358.461763
2250.34612,13,1358.656939
2695.429406,13,1358.88984
2173.627027,12,1359.073566
2536.834187,13,1359.258216
1769.524991,11,1359.422028
2849.481022,13,1359.659322
1831.880081,12,1359.832157
2319.911836,13,1360.032618
2559.160458,12,1360.223713
2245.418699,12,1360.392156
2859.555523,13,1360.62385
2321.542,12,1360.840791
2561.29945,12,1361.010319
1797.266413,11,1361.179544
2344.79951,12,1361.395021
2497.747215,13,1361.595425
2749.900582,13,1361.763976
1737.38443,12,1361.942456
1910.604013,11,1362.118193
3577.414361,15,1362.327713
1849.438465,12,1362.512605
1698.013484,11,1362.681228
1654.297428,10,1362.833582
1984.392066,12,1363.016712
2585.861801,13,1363.099724
2047.456685,12,1363.108361
2599.138714,13,1363.11402
2293.458184,12,1363.121809
2655.192393,13,1363.121809
2560.870805,15,1363.36607
3529.309779,15,1363.590941
2312.47525,13,1363.771377
2218.405313,13,1363.955914
1789.202841,11,1364.11535
2002.195677,12,1364.287883
1954.40329,11,1364.456853
2202.0865,13,1364.665553
2294.712562,12,1364.85926
2104.372503,13,1365.042733
-957.680776,16,1365.288417
3071.353461,14,1365.529716
2251.946491,12,1365.73472
2830.679613,13,1365.957083
2454.905359,12,1366.152675
1549.379274,11,1366.306243
1328.220026,10,1366.468846
2092.339528,12,1366.637772
4238.014421,15,1366.885082
3634.840438,15,1367.107053
2027.233355,12,1367.286088
2374.494469,13,1367.491536
4464.595419,17,1367.757284
1546.600998,11,1367.939443
2024.189541,12,1368.095987
1816.574965,11,1368.266208
2506.735086,13,1368.468935
1673.232933,10,1368.612696
2175.854714,12,1368.813133
2713.896177,13,1369.015498
2196.87838,11,1369.172589
2842.460206,13,1369.369306
2166.413148,12,1369.554199
2775.22983,13,1369.747773
2244.691433,13,1369.942363
3407.407695,14,1370.145883
3173.047328,14,1370.366742
3054.530587,13,1370.564266
2022.412519,11,1370.737053
2437.722386,13,1370.976814
3035.200787,13,1371.228423
2808.32079,13,1371.419729
4920.437718,18,1371.674161
2199.975731,12,1371.849008
5104.918758,18,1372.112788
2699.381974,13,1372.318039
150.412288,6,1372.429374
2268.542762,12,1372.612642
3036.000702,15,1372.877535
1593.583072,10,1373.038501
3006.615039,13,1373.231681
1907.094124,12,1373.429669
4318.92955,17,1373.663577
2805.825725,13,1373.855905
2149.996299,11,1374.033157
2312.477039,13,1374.235747
2029.885898,11,1374.398235
2599.560859,12,1374.590559
3878.28452,15,1374.839619
2784.896653,15,1375.06351
3667.303701,15,1375.287958
2220.885763,12,1375.482309
3105.256494,14,1375.672175
2685.107844,13,1375.883043
2693.409026,14,1376.104821
-1250.790534,15,1376.386337
1908.322067,11,1376.58076
3254.634469,14,1376.800025
1114.344433,8,1376.920804
1953.25685,12,1377.136077
2568.886272,13,1377.330436
3377.418108,14,1377.545445
2636.871652,14,1377.79988
2238.148561,12,1377.97674
3445.048098,15,1378.203692
2352.234268,12,1378.419579
2210.596695,13,1378.620177
1986.492895,11,1378.767321
2942.144747,14,1378.782945
3957.53391,15,1378.797007
2241.661488,12,1378.807066
2574.618872,13,1378.807066
2813.034938,15,1379.043132
2196.035213,12,1379.25934
3071.698947,13,1379.451793
3477.644369,14,1379.652634
2280.246677,13,1379.858796
2187.896628,13,1380.075115
2024.204385,11,1380.244255
2834.053207,14,1380.440951
2225.369451,11,1380.624737
3092.185301,14,1380.865129
2393.248096,12,1381.033907
3082.561698,14,1381.249613
1983.544891,11,1381.413099
3402.473185,14,1381.628211
2899.415272,14,1381.834539
1936.601417,12,1381.997404
529.433019,7,1382.102743
2486.60274,12,1382.29946
2814.744909,13,1382.497111
2260.932754,12,1382.684754
2962.359949,14,1382.907002
407.193921,7,1383.018445
3140.989701,14,1383.226319
3498.690471,16,1383.460148
2473.561606,13,1383.65381
2322.660259,12,1383.847542
2900.746156,14,1384.063157
2642.839252,13,1384.24663
2039.174818,12,1384.430118
3203.690783,14,1384.655571
2613.109219,14,1384.88302
2687.357401,13,1385.073942
2662.554074,13,1385.284543
2242.622142,13,1385.473452
5616.274864,19,1385.741279
642.513228,7,1385.84158
3703.462197,14,1386.048804
991.848776,8,1386.172292
2549.561818,12,1386.346026
2825.506857,13,1386.540328
2262.748537,13,1386.722993
1536.043471,11,1386.895574
4330.150731,16,1387.121825
1776.841908,11,1387.286166
1577.40987,11,1387.445056
2003.930426,11,1387.667603
214.999065,6,1387.758801
1855.32931,12,1387.942916
2504.418287,13,1388.136065
1843.284665,12,1388.322683
1731.671834,11,1388.467251
1807.020317,12,1388.635963
2626.833934,13,1388.82368
2724.457255,13,1389.023837
1655.845208,12,1389.177477
2384.93068,12,1389.356075
1751.944959,12,1389.524245
2178.569767,12,1389.709964
2063.881266,11,1389.866144
2982.449836,14,1390.086068
2438.696348,12,1390.280609
3752.479953,15,1390.487274
4603.286044,18,1390.756568
3420.104014,14,1391.779428
3569.034422,15,1392.017513
3757.4884,15,1392.242468
3081.056738,13,1392.447204
3335.813581,15,1392.681154
2532.644597,13,1392.876734
1627.649679,10,1393.03899
2309.258504,12,1393.211366
2683.015918,13,1393.40465
2145.534077,11,1393.56724
1981.614507,11,1393.736586
894.237532,8,1393.852402
1782.578581,11,1394.022725
2117.830532,12,1394.207368
2520.534732,14,1394.436033
2225.635683,12,1394.608223
2248.071234,13,1394.786712
3636.268228,15,1394.80233
3337.697547,14,1394.814549
2034.376001,12,1394.822064
2505.202384,13,1394.822064
2572.055658,13,1395.024314
2578.76295,12,1395.18974
2292.451953,12,1395.384835
2091.433035,12,1395.56229
3149.400999,14,1395.741236
3526.27344,14,1395.961493
2129.723649,12,1396.148571
2528.991714,13,1396.341353
2289.554826,12,1396.515275
2434.39145,13,1396.721752
2109.051312,12,1396.906927
4117.13585,15,1397.135448
1946.046049,12,1397.347558
2105.700959,13,1397.590066
2326.837293,13,1397.791064
2482.375701,13,1397.995563
2587.571335,13,1398.199067
2830.856228,13,1398.402581
2023.604747,12,1398.58676
3587.334113,14,1398.800612
6235.288313,21,1399.116558
1862.588632,12,1399.30011
2469.535904,13,1399.505574
1417.556044,11,1399.670181
2777.024578,14,1399.881932
537.073907,7,1400.004642
817.925157,8,1400.138206
2585.992446,12,1400.313921
2161.119408,12,1400.487876
4130.812848,15,1400.704273
3106.681709,14,1400.905018
1736.277809,10,1401.05204
1660.678682,11,1401.211734
4313.287528,16,1401.438832
1743.35201,12,1401.661404
2710.117862,13,1401.861951
3560.904396,14,1402.078269
2769.076452,13,1402.277808
1607.625854,11,1402.442473
2893.928183,14,1402.654957
4599.529448,16,1402.899723
2238.662702,12,1403.070657
1218.516341,10,1403.224414
3545.747852,14,1403.43208
2440.742494,13,1403.631793
1956.270392,11,1403.795741
2631.492837,13,1404.002053
5849.795619,19,1404.305212
895.274367,8,1404.439141
3884.648047,15,1404.673696
1762.733482,12,1404.859403
2931.702592,14,1405.063529
1856.040236,12,1405.226773
2337.422189,12,1405.406431
3230.918541,14,1405.62255
2281.219894,12,1405.838901
2885.961049,14,1406.082869
1052.128002,8,1406.227027
2446.364178,12,1406.408319
3255.316775,14,1406.657376
1641.380663,10,1406.81077
1273.137274,10,1406.952809
2358.66421,13,1407.154903
1972.10826,12,1407.368364
2466.768307,13,1407.571265
549.849944,7,1407.687595
3178.837941,14,1407.897024
2037.067515,12,1408.105464
2563.019602,13,1408.28941
1828.446887,11,1408.45858
3772.632968,16,1408.730665
1825.045047,11,1408.90628
2139.457173,12,1409.106797
2091.986026,12,1409.286539
2251.258377,12,1409.471574
2057.277793,11,1409.626821
1898.38063,12,1409.821638
2754.4754,14,1410.095894
2341.164972,13,1410.320895
2603.768636,13,1410.421279
2055.765366,12,1410.437655
2674.440212,12,1410.44586
1082.189685,8,1410.4468
2398.882034,12,1410.455738
927.288789,8,1410.587089
2220.132777,13,1410.806217
-1197.368056,15,1411.022604
2593.126821,13,1411.265294
1066.97801,8,1411.394669
2200.21865,12,1411.57162
2068.135806,12,1411.724475
2440.264395,13,1411.969958
2607.29739,12,1412.158695
2380.300509,12,1412.373028
3077.504922,14,1412.589076
2608.959075,13,1412.827165
2280.792102,12,1413.011665
1609.027362,11,1413.179358
3340.94995,15,1413.444536
1902.997969,12,1413.628139
3071.291299,14,1413.834718
2579.417793,14,1414.096756
3251.281771,14,1414.293032
1917.40479,12,1414.478127
2328.983436,12,1414.672671
1786.621734,11,1414.82586
2348.391002,13,1415.019256
2331.910705,13,1415.211262
2154.312449,11,1415.366951
2479.089797,12,1415.559771
4314.08802,16,1415.785359
2267.906266,12,1415.989606
747.64858,7,1416.100506
2353.333305,12,1416.266885
1334.319532,10,1416.470518
4152.768381,17,1416.724518
2773.022053,13,1416.908185
2574.528992,14,1417.118875
1850.090836,11,1417.285726
2361.153019,13,1417.489457
1963.879556,12,1417.672427
820.316061,7,1417.785658
2428.380393,13,1417.989244
2905.006271,13,1418.189702
2523.337322,13,1418.389528
2684.32402,13,1418.574596
2213.465141,13,1418.759268
3267.281611,14,1418.959604
2883.884907,14,1419.176023
459.89831,7,1419.27571
2738.654771,13,1419.475994
2480.740631,12,1419.651048
3025.545039,14,1419.865736
2100.665241,12,1420.049345
649.356113,7,1420.141203
2301.053125,13,1420.34327
3799.860855,15,1420.557811
2183.301356,12,1420.742881
2267.582338,12,1420.926424
1150.453911,10,1421.090939
3932.497054,17,1421.336626
2461.638901,13,1421.540798
4071.960205,16,1421.77381
2035.862097,11,1421.956249
3171.442071,13,1422.153044
3190.156534,14,1422.368763
4220.783622,16,1422.641258
1981.478096,12,1422.856809
3817.372796,15,1423.121474
2214.794294,11,1423.273833
2040.500785,12,1423.493554
3023.700052,14,1423.712269
3645.578425,14,1423.912919
2449.185461,13,1424.145315
1681.475509,11,1424.299405
-855.737936,15,1424.522773
1855.194313,11,1424.696623
2930.30482,13,1424.927987
1807.83842,12,1425.123623
2704.045981,14,1425.348571
3072.331317,14,1425.563998
2154.544586,13,1425.801828
1462.290365,11,1425.987918
2413.455098,12,1426.172088
631.080601,8,1426.172088
2151.709355,12,1426.188972
2630.182615,13,1426.188972
2052.781009,12,1426.203034
3052.120037,14,1426.406595
3856.168359,16,1426.689313
3224.941165,14,1426.941969
2053.557953,12,1427.126514
3361.940819,14,1427.373988
2662.690503,13,1427.560427
2257.336238,12,1427.752301
1903.038388,11,1427.936313
1765.840256,11,1428.110327
2610.817688,13,1428.293291
2133.602725,12,1428.476589
-697.233869,16,1428.731987
1748.071661,12,1428.917735
-669.373391,16,1429.163076
4841.40499,18,1429.437491
1356.110873,11,1429.613489
970.130949,8,1429.746246
858.181127,8,1429.868677
111.211987,6,1429.951202
2732.289,13,1430.154851
2589.490047,13,1430.357787
558.790359,7,1430.51346
2121.675713,13,1430.697627
2942.368193,14,1430.909616
2111.553871,12,1431.093151
2245.824353,12,1431.255626
2361.001263,12,1431.448899
3480.128799,14,1431.662422
2435.709602,13,1431.86425
2935.645862,14,1432.068374
2258.791752,12,1432.244277
1423.993239,11,1432.407874
2621.048718,13,1432.612686
2003.309319,12,1432.784727
1963.77017,12,1432.949746
2382.318567,13,1433.155693
2677.460064,13,1433.351225
2877.012694,14,1433.576655
2017.899653,12,1433.759788
2518.675772,13,1433.965251
2589.878302,12,1434.171302
2276.923518,12,1434.343669
2728.167222,13,1434.551108
2206.026755,12,1434.722802
3095.425573,14,1434.957741
3419.292355,14,1435.162535
3018.370931,13,1435.366573
-635.412347,17,1435.621872
-746.274905,16,1435.867939
1996.019911,12,1436.051973
2392.400025,12,1436.237396
2409.725558,12,1436.412324
2249.363556,12,1436.597158
3863.669595,15,1436.788499
-531.400858,16,1437.025683
3628.375427,15,1437.238208
3073.865182,13,1437.454371
-906.150217,16,1437.687408
3372.766373,14,1437.894027
2601.619793,13,1438.088215
901.860816,8,1438.221393
4250.921196,16,1438.437733
3445.341182,15,1438.676016
2248.899704,12,1438.863054
2938.464065,14,1439.074562
2284.956424,12,1439.270016
2197.181888,12,1439.43704
3007.227557,14,1439.653258
2784.709593,14,1439.875882
2708.552114,14,1440.076482
2833.915301,13,1440.254915
3108.736399,14,1440.492229
2698.70426,13,1440.687611
2056.27402,12,1440.870204
18.830233,6,1440.972776
2300.119649,13,1441.146494
1576.857232,11,1441.320398
1857.775098,12,1441.490759
2273.541655,12,1441.541016
2603.167122,12,1441.547015
2319.223851,12,1441.554291
-1172.36725,15,1441.56221
2490.536785,12,1441.56221
-22.955645,8,1441.688324
2935.251781,14,1441.908616
-1273.756857,15,1442.155761
3240.740787,14,1442.394062
2973.627976,15,1442.66298
3143.889519,15,1442.887968
1245.283549,10,1443.081053
2661.624776,13,1443.29523
3603.676443,15,1443.557535
3584.147329,15,1443.822528
2505.686368,13,1444.024462
1797.640014,12,1444.205257
3025.0528,14,1444.506034
4969.181454,19,1444.804626
1807.73366,11,1444.980229
3436.238758,14,1445.233149
3429.076272,14,1445.449302
2031.005694,11,1445.586302
2317.36357,13,1445.786645
3059.393815,13,1445.986685
2260.614316,12,1446.202438
2080.227271,12,1446.371312
2947.258733,13,1446.573518
2581.41014,12,1446.747112
2315.777688,13,1446.940376
2199.738421,12,1447.142092
2869.734219,14,1447.373414
2142.312354,12,1447.542147
2998.463746,14,1447.757982
3028.744662,14,1447.95627
3437.56087,14,1448.168774
2780.864184,13,1448.362551
2859.708535,14,1448.576864
-1476.651778,15,1448.79121
805.827219,8,1448.923978
3343.853416,15,1449.150471
2238.436715,13,1449.344506
3480.523008,15,1449.588608
1445.516319,11,1449.754699
1872.461697,12,1449.939567
3764.628335,15,1450.17437
2364.838431,13,1450.356864
1745.350908,12,1450.591215
981.447219,10,1450.735858
2760.242455,14,1450.935871
2605.263085,13,1451.12251
3095.102999,14,1451.349547
3156.161443,14,1451.563135
3506.098208,14,1451.758806
277.281376,7,1451.881254
3110.342828,14,1452.119898
3916.736309,15,1452.398018
3027.031444,14,1452.722516
3799.194551,15,1453.155909
3144.233436,13,1453.437806
2931.78047,14,1453.718662
2584.709698,12,1453.960863
1937.365605,11,1454.194175
2253.148479,12,1454.417624
1603.870198,11,1454.608579
2294.211171,12,1454.812482
2464.608704,13,1455.006837
739.336623,7,1455.144578
2948.082778,15,1455.391414
3186.978462,14,1455.628511
3377.143487,14,1455.855045
2737.983887,13,1456.087352
2259.186207,11,1456.281653
860.910333,8,1456.42574
347.772882,7,1456.546175
2895.952248,13,1456.778877
1958.154575,12,1457.043551
1577.771339,11,1457.245299
4237.301763,15,1457.516289
1890.222205,11,1457.700435
1717.028643,11,1457.893599
-996.486343,17,1458.185461
2554.008001,13,1458.48371
2097.521566,13,1458.494306
2175.042628,12,1458.500854
1653.790144,11,1458.507742
2304.040955,12,1458.512782
2149.169163,13,1458.744578
1757.742536,11,1458.937732
2914.097175,14,1459.182496
3482.914858,14,1459.423768
4696.890995,18,1459.739069
2967.566369,13,1459.971171
2081.402745,12,1460.17549
3149.082037,14,1460.418509
1749.212284,12,1460.611236
1723.820104,12,1460.818115
2312.664916,13,1461.04254
1793.869212,12,1461.270599
2971.499711,14,1461.523532
2593.137376,12,1461.712205
3301.078862,14,1461.908239
2486.091941,12,1462.093064
2265.269421,13,1462.272953
2065.48087,11,1462.454505
2796.744022,13,1462.626312
2101.133311,12,1462.810745
1625.859661,11,1462.973473
3303.920196,14,1463.19644
2354.165677,12,1463.412096
4389.425303,17,1463.690242
2884.096581,14,1463.897057
2211.483187,12,1464.085099
2722.775643,14,1464.298703
2534.092019,13,1464.484346
2819.461341,13,1464.676918
2189.766283,12,1464.852769
2423.262456,12,1465.0228
2502.916782,13,1465.207377
2998.108597,13,1465.41393
3049.766184,14,1465.626481
2635.806451,14,1465.822431
3637.884479,14,1466.03654
1554.857338,11,1466.219332
2347.75861,12,1466.404068
3015.929457,13,1466.587653
206.059445,6,1466.679581
1965.666707,12,1466.863024
2002.380401,11,1467.045949
1978.831361,12,1467.20857
2102.344303,12,1467.39236
2365.174211,13,1467.58703
2458.934578,13,1467.76807
3336.00608,14,1467.984899
2891.950831,14,1468.170958
2872.806794,14,1468.37253
3131.023503,14,1468.589289
3260.68083,14,1468.789111
2349.04156,13,1468.975172
2070.885178,13,1469.179607
3462.931353,15,1469.414173
896.855408,8,1469.547672
2208.901376,13,1469.740184
2163.482237,13,1469.926222
2562.698368,13,1470.168871
2867.66343,13,1470.380384
2040.191056,12,1470.555706
2267.769144,12,1470.739915
2676.281739,13,1470.92448
2135.991731,12,1471.109148
2671.01503,13,1471.290524
4445.151954,16,1471.542284
2639.289985,13,1471.761296
1474.527073,11,1471.945932
1853.615235,11,1472.147442
1450.873946,11,1472.327454
2671.072342,13,1472.539642
2400.284621,13,1472.740591
2135.133644,13,1472.925091
2803.46659,14,1473.193733
2853.755984,13,1473.389965
2192.296365,11,1473.611447
2740.74532,13,1473.803274
3057.47309,13,1474.036084
1979.439701,11,1474.205306
2497.945579,13,1474.290698
1898.314717,11,1474.307325
2563.723903,13,1474.313236
2610.275069,13,1474.320555
3510.376284,14,1474.324908
3249.575345,14,1474.554702
2632.453539,13,1474.754578
3454.440323,15,1474.983362
298.163449,7,1475.100544
1934.577586,12,1475.286878
3833.907662,16,1475.587106
1997.559475,11,1475.817332
-738.430351,17,1476.093182
525.383277,6,1476.242807
1021.843533,8,1476.376882
2419.317149,12,1476.564803
3523.33859,15,1476.827117
