#{"t_start": 1749829741.4038556, "env_id": "None"}
r,l,t
22.818973,4,66.894607
154.079787,4,66.956309
13.101323,4,67.019786
69.9684,4,67.077516
72.959765,4,67.140936
153.766613,4,67.201565
181.402239,4,67.268077
-35.648306,4,67.33176
51.831746,4,67.394746
95.441109,4,67.454322
153.901533,4,67.514585
52.294299,4,67.576406
92.90625,4,67.64075
20.093934,4,67.698784
18.445759,4,67.754246
60.466036,4,67.818322
10.42583,4,67.877388
30.249072,4,67.939666
18.505332,3,67.988584
189.964145,4,68.050478
-14.613428,4,68.105173
-22.078363,4,68.166255
62.405987,4,68.229006
158.718558,4,68.285259
-5.098001,4,68.35878
17.390574,3,68.400826
42.280698,4,68.462392
72.824188,3,68.507079
-32.047666,4,68.579251
-34.053127,4,68.634822
75.532244,3,68.679556
136.243782,4,68.735558
202.117316,4,68.815563
166.926861,4,68.878165
25.124278,4,68.938628
66.852367,4,69.007532
64.440349,3,69.054187
91.393164,4,69.119302
-11.905622,4,69.183873
171.339109,4,69.250329
-31.27179,4,69.306518
-1.467776,4,69.367204
193.036821,5,69.480708
12.440932,3,69.535419
16.915889,4,69.585131
168.299264,4,69.656498
73.708778,4,69.719147
-14.667916,4,69.781613
-19.174936,4,69.843735
-42.503262,4,69.904301
60.763882,3,69.950217
15.73602,4,70.00217
190.45252,4,70.073021
197.232979,4,70.118531
62.943472,4,70.190956
73.812571,3,70.239464
168.937335,4,70.310429
173.191219,4,70.370322
-5.006911,4,70.433038
67.811507,4,70.485379
3.611377,4,70.55871
57.750289,3,70.603259
73.027464,4,70.665358
87.708647,4,70.718925
11.720612,4,70.789911
-68.044292,4,70.846612
-26.896351,4,70.907436
76.482438,4,70.968394
-51.983635,4,71.032317
143.00193,4,71.092254
-36.726089,4,71.161355
75.876349,4,71.218993
-41.012264,4,71.286019
124.647229,4,71.348788
21.408506,4,71.407653
9.291037,4,71.470651
59.094951,3,71.521241
9.529918,4,71.581505
190.84924,4,71.640011
-26.972202,4,71.701664
210.38291,4,71.762669
-35.524007,4,71.828265
38.443921,4,71.888923
158.800682,4,71.944729
-0.475399,4,72.011601
-20.170775,4,72.076995
56.165718,4,72.136016
38.877759,3,72.185673
120.987894,4,72.243703
94.084705,4,72.292252
90.593323,4,72.350351
-26.656953,4,72.418819
61.085804,3,72.466015
91.40963,4,72.528689
238.422825,4,72.592756
152.492831,4,72.651942
35.993258,4,72.712181
-36.302619,4,72.774361
70.790014,3,72.822427
63.380494,4,72.885216
17.493735,4,72.94985
74.49034,4,73.004538
-51.638053,4,73.065445
186.749294,4,73.118961
165.913752,4,73.194843
-30.592532,4,73.254548
7.375098,4,73.301893
-65.545556,4,73.368881
-41.254748,4,73.440796
-5.333047,4,73.502706
199.51703,4,73.560775
57.547313,4,73.618603
-3.59447,4,73.684833
90.690854,4,73.737229
130.886533,4,73.794798
184.690643,4,73.852335
103.469842,4,73.920484
155.53423,4,73.977727
82.791464,4,74.033764
18.516274,4,74.104077
118.950675,4,74.156814
-33.162387,4,74.216353
-38.65189,4,74.276329
177.537165,4,74.335078
94.605173,4,74.397029
25.58707,4,74.45892
226.182443,4,74.520175
0.342861,4,74.634627
16.436049,4,74.691892
66.291274,3,74.735347
38.425912,4,74.80005
54.387261,4,74.852232
196.071026,4,74.918384
-2.892631,4,74.985059
20.962515,4,75.047879
167.48994,5,75.122174
37.564823,4,75.186247
132.487289,4,75.24797
8.909594,4,75.308537
222.550401,5,75.383872
72.858644,5,75.456575
34.435434,4,75.509685
55.940204,5,75.589673
-5.46399,4,75.654161
144.299252,4,75.710656
553.335377,6,75.798856
141.14238,4,75.860602
-11.048861,4,75.91907
426.547085,5,76.0017
-4.705096,4,76.062563
77.513141,4,76.119439
183.435697,4,76.183924
141.38576,4,76.24209
132.946773,4,76.30993
144.208675,4,76.312852
173.245159,4,76.314937
-19.246692,4,76.317725
179.805181,4,76.320362
-66.095113,6,76.424496
-16.881268,4,76.485054
73.492912,3,76.524268
949.277205,8,76.634426
167.19753,4,76.70137
317.505161,6,76.797434
-57.969923,4,76.859377
1920.043436,14,77.051313
291.615162,6,77.152072
41.513164,4,77.210553
180.499382,5,77.290021
99.826642,5,77.371895
111.386774,5,77.503104
190.391288,4,77.565801
209.496422,4,77.622829
2175.343158,17,77.860401
2012.475766,12,78.023717
357.004905,6,78.114711
110.23435,4,78.176831
171.836754,4,78.234249
2329.159352,16,78.467461
1680.232435,11,78.618296
-12.515343,5,78.709662
114.293152,5,78.784559
2063.897873,12,78.955173
1708.462054,11,79.139309
2242.87375,12,79.311962
2583.686259,13,79.465596
2395.266533,14,79.659768
1905.22689,12,79.834093
2173.789532,13,80.036222
2627.074616,15,80.246698
2448.290166,14,80.442292
2052.265492,11,80.606661
2417.727515,14,80.811251
206.628171,6,80.902308
201.673205,7,81.013527
2054.285485,13,81.195578
2493.224765,15,81.402446
2196.776122,12,81.594064
2402.761087,13,81.779384
2210.701221,12,81.962671
1884.135761,13,82.16745
2086.279783,13,82.350316
658.580699,8,82.492098
2259.036616,14,82.690306
2008.379817,12,82.850902
-72.846719,5,82.925473
2791.449727,15,83.159969
3133.511457,14,83.365207
3586.455192,17,83.613028
1755.277999,11,83.78707
208.117385,6,83.886495
2098.706348,13,84.073838
2072.773933,13,84.258444
2701.103737,14,84.45378
2654.483549,14,84.667814
85.41831,6,84.778666
2268.934905,13,84.952542
2152.554195,12,85.113123
1583.332665,10,85.248844
1375.491866,10,85.383569
1628.788721,11,85.542911
2037.8196,11,85.678042
2434.764625,14,85.901165
2408.365949,12,86.063803
2391.681277,12,86.246098
-39.476888,5,86.323462
2760.662136,14,86.52642
2614.021392,14,86.730121
2411.864096,13,86.917805
-12.638978,5,86.989532
2217.441116,13,87.172606
1615.802506,10,87.31485
1740.044222,12,87.492263
2040.195319,12,87.655812
156.765347,6,87.744856
2355.565241,13,87.919942
2267.083099,13,88.103613
114.689748,6,88.187703
2943.584653,14,88.38231
2207.030911,12,88.545226
2539.268383,13,88.727045
1795.658648,12,88.900333
1867.451698,11,89.061125
2718.696989,15,89.305026
1949.299737,11,89.470798
3.29432,5,89.558887
2726.986552,14,89.746261
227.184862,6,89.837836
2284.563916,14,90.04194
1994.562578,11,90.216549
1958.454301,12,90.379282
1424.701787,10,90.523148
2720.509469,14,90.726158
2321.669751,13,90.900864
2029.006867,12,90.954352
1533.195599,11,90.961373
935.227119,9,90.966494
1980.571525,12,90.973079
1656.506374,10,90.979733
-77.779552,8,91.116828
1439.831014,10,91.260833
1411.038333,10,91.40502
2621.890154,14,91.609198
2462.952827,14,91.813308
2389.484639,12,91.965636
1335.480752,10,92.119699
1888.995659,11,92.282537
2346.757802,12,92.446935
2181.447745,12,92.621259
1880.982941,11,92.78507
2021.48953,11,92.938536
1539.131695,10,93.081912
3055.578708,15,93.304228
1790.043685,11,93.472744
1305.554752,10,93.614809
1420.586016,11,93.771036
3471.204779,16,93.974691
1993.267259,11,94.144626
1623.78691,10,94.28127
1944.76247,11,94.437156
2012.239022,11,94.599912
1775.635667,12,94.767162
2080.279436,11,94.919542
2409.971632,13,95.091534
1506.265864,10,95.253277
2202.238387,13,95.439992
2792.434137,14,95.633418
1607.05974,10,95.785851
2431.973566,12,95.964402
1690.414998,11,96.133179
1447.017646,10,96.266587
933.185289,9,96.400013
2240.118208,12,96.564155
1390.07474,10,96.716754
2043.055886,11,96.863036
2027.679924,12,97.037927
1511.711205,11,97.17766
2179.659594,12,97.332233
3264.120934,14,97.539505
2010.219007,13,97.710003
1959.658789,11,97.871024
2126.987556,12,98.034652
3364.315453,14,98.21961
2003.71812,12,98.373117
1888.239206,11,98.51285
2043.644857,13,98.707738
2616.461546,14,98.892844
1589.172764,11,99.06542
2148.453721,12,99.221765
1253.151866,10,99.375643
1973.84159,12,99.537928
2677.941459,13,99.712888
1728.997345,12,99.865985
1366.7058,11,100.030077
2722.297052,13,100.203571
1785.019458,12,100.356536
1128.822004,10,100.498932
734.079189,9,100.63165
2226.434629,13,100.81569
1208.380985,10,100.958698
2061.037222,12,101.122612
1583.81672,11,101.357591
1319.418512,10,101.489506
1932.146868,11,101.644353
2162.07338,13,101.838568
1452.856322,11,101.992339
2286.632394,13,102.176373
1767.051128,11,102.339509
2245.29654,12,102.502867
1879.663982,12,102.677618
1499.45748,10,102.810323
2051.249735,12,102.983346
1805.578583,11,103.156404
1850.91763,11,103.327183
1534.321795,10,103.463013
1239.869161,10,103.606496
2140.863385,12,103.769349
1430.763598,10,103.923386
1460.571186,11,104.08772
1760.353775,11,104.251706
2305.363118,12,104.432207
1577.172287,11,104.586673
1432.673664,10,104.715834
2152.171268,13,104.907217
1223.161613,10,105.049022
2516.805488,12,105.225147
2684.6656,14,105.256281
1573.333266,10,105.265547
1707.89335,11,105.273384
1164.209805,10,105.274341
2269.254988,12,105.28492
717.429646,9,105.428843
2194.208918,13,105.623607
2184.398282,12,105.823053
1690.604568,12,106.015707
1302.345597,10,106.170039
1394.007867,10,106.31108
1103.196699,10,106.455163
2904.565447,14,106.678412
1439.281996,11,106.831705
1756.257174,11,106.984654
1433.668109,11,107.168083
2665.036139,13,107.381344
2384.586328,12,107.55237
2493.608947,12,107.705104
2703.382056,13,107.911047
1489.328772,11,108.083179
1749.555785,11,108.244347
1278.972026,10,108.389651
1595.573808,11,108.544133
1928.261212,12,108.71932
1944.010413,11,108.902344
2371.348884,12,109.075842
1340.877567,11,109.259083
2346.546794,13,109.454821
1471.250637,11,109.607534
1999.141573,11,109.777234
1005.164545,10,109.92192
1426.284059,10,110.073176
1907.060783,11,110.217475
1950.643777,11,110.368795
1420.147988,11,110.513956
1859.859247,11,110.688219
1965.764251,11,110.84172
1720.364818,11,110.992246
1490.064777,11,111.145801
1995.009792,11,111.312986
1472.731797,10,111.445829
1650.154765,11,111.600007
1675.957249,11,111.753856
9838.893381,26,112.098842
2749.763414,13,112.326087
1941.035208,11,112.501343
2329.077406,13,112.686074
2177.38874,12,112.859469
2664.95911,13,113.033449
1376.611595,11,113.175848
1110.494068,10,113.338559
2441.342494,13,113.533149
1676.924419,11,113.714185
1165.419244,10,113.865115
1907.889167,11,114.049189
1693.765954,11,114.221768
2839.034826,13,114.422082
1314.9336,10,114.548854
1656.377938,11,114.703643
1089.261906,10,114.875991
1622.115027,11,115.041226
1979.153262,12,115.213167
1983.761078,11,115.355177
1264.902479,10,115.518599
1892.523957,11,115.681386
1598.354396,11,115.846684
2919.398748,13,116.029784
1747.575829,11,116.195841
1625.940728,11,116.377108
2351.211762,12,116.5403
3617.118607,15,116.747151
2370.962274,13,116.949345
2575.997902,13,117.116197
2458.96027,12,117.29979
1504.221693,11,117.483145
2216.17692,12,117.645243
1006.485975,10,117.78055
2531.694715,12,117.943883
1421.207563,11,118.087455
1970.066873,11,118.251806
2113.097646,12,118.415052
1573.242301,11,118.595912
1469.331959,11,118.751547
1603.358841,11,118.916385
1446.100793,11,119.067979
1621.515219,11,119.223394
1962.09365,12,119.398175
2354.218811,12,119.569211
2544.751117,12,119.734874
2582.564333,13,119.927693
1312.750163,10,120.011061
1694.798091,11,120.020541
2326.30667,12,120.025186
1861.618738,11,120.034292
1202.778248,10,120.039491
641.57551,9,120.168533
2148.785895,12,120.340009
1547.731534,11,120.471664
1671.680217,11,120.632157
1808.349288,11,120.797004
1515.878813,11,120.958867
1772.559707,11,121.104338
2033.918017,12,121.278347
1524.432232,11,121.429869
1515.804798,11,121.585928
1831.495353,11,121.738344
2064.898459,12,121.910819
1551.487314,11,122.055786
1249.847579,11,122.218446
1326.079574,11,122.384007
2331.801756,12,122.536747
1595.940659,11,122.699889
1505.543179,11,122.854373
1869.558608,12,123.057711
2247.187844,12,123.220483
1965.015606,12,123.42107
1214.839094,10,123.56602
1644.671924,11,123.707253
1631.810541,11,123.890699
1658.828495,11,124.084581
1916.878897,12,124.257313
1436.417648,11,124.449579
1851.062168,12,124.623113
2120.974297,12,124.794527
1398.756462,11,124.961764
1899.956324,11,125.12401
1962.944021,11,125.306418
1745.028575,11,125.478013
1020.639051,10,125.641959
1585.370999,11,125.803901
1493.923664,11,125.987468
1111.315018,10,126.130244
1615.511759,11,126.311388
2792.481106,13,126.530667
1981.506624,12,126.720125
1664.792041,11,126.883337
2025.285014,12,127.057376
1739.588653,11,127.230326
1893.841071,12,127.407512
2037.239226,12,127.581489
1029.615125,10,127.748189
1601.548482,11,127.887125
1838.707478,12,128.060023
2718.365732,14,128.267252
1548.199906,11,128.42595
1310.005432,10,128.578059
1926.905216,12,128.763862
1933.684583,12,128.945673
2233.527984,12,129.131461
1172.754819,10,129.284303
1352.288133,11,129.438603
1332.865039,11,129.603161
1668.064633,11,129.755069
1837.922907,12,129.940029
2251.693506,12,130.093367
1768.17941,12,130.267437
2399.746507,12,130.460129
1854.129778,11,130.605421
1862.763823,11,130.768164
1556.71416,11,130.93059
2176.928971,13,131.107226
1762.69919,11,131.271622
2299.673698,12,131.436752
2062.758994,12,131.600496
1014.288893,10,131.74313
2471.924714,13,131.917238
2270.035598,12,132.092087
1439.388624,11,132.24509
1581.837662,11,132.407806
1488.009123,11,132.57077
1434.212119,11,132.724316
1361.6286,10,132.857621
2137.249148,12,133.020918
2455.167951,13,133.204189
1892.176878,12,133.367163
1926.699624,12,133.541689
2318.729083,12,133.715563
2071.3475,12,133.889848
1622.0701,11,134.052824
1688.301888,11,134.216664
747.782279,9,134.360283
1846.464848,12,134.523945
1772.975764,11,134.689375
1427.94402,11,134.72828
1345.794848,10,134.730389
1873.640647,11,134.74051
1531.668897,10,134.74051
1866.602792,11,134.752719
1302.93786,11,134.913771
2091.210115,12,135.097728
1569.738468,11,135.239576
1126.28009,10,135.380994
2211.96919,13,135.552562
1805.831332,11,135.725
1509.575215,11,135.858845
1646.197973,11,136.019868
2164.927526,12,136.203919
1321.437672,10,136.348043
1892.712268,11,136.595328
1530.688868,10,136.745357
1847.05864,12,136.901432
1510.065089,11,137.0514
1049.28185,10,137.217095
1991.808286,12,137.381133
2117.925654,12,137.549547
1224.940727,10,137.684805
1830.909342,12,137.867602
1469.975221,11,138.027005
1776.765214,12,138.190815
1830.494345,11,138.355012
1915.90335,12,138.51947
1763.025328,11,138.673172
2524.920823,13,138.864324
1804.04919,12,139.040726
1199.082621,10,139.1937
1944.391458,12,139.369964
2200.39321,12,139.55331
1705.982796,11,139.709308
2689.095508,13,139.889818
1494.181809,11,140.053307
1195.785068,10,140.188317
1809.116176,12,140.382554
1377.148343,11,140.546509
2116.569681,12,140.719627
1012.805003,10,140.872137
2268.829757,13,141.065849
701.289486,9,141.199004
2846.956818,14,141.391429
1795.739813,12,141.569606
2215.513216,12,141.752986
1366.073794,11,141.913658
1060.60138,10,142.067316
1571.73883,11,142.230501
1404.724484,10,142.376355
1676.068322,11,142.52
1330.321537,10,142.682913
2174.830526,12,142.837647
2115.187303,12,143.01851
1830.181936,11,143.17447
1713.017663,12,143.347798
1823.167828,11,143.501782
1519.922285,11,143.665448
1642.720297,11,143.818999
1067.072194,10,143.962315
1415.781888,11,144.123326
1757.458933,11,144.287295
1360.513092,11,144.43232
2154.325041,12,144.607604
1444.242781,11,144.772167
1170.204995,10,144.9256
2209.477417,12,145.077489
1780.27747,11,145.232968
1150.042544,10,145.371233
1869.460542,11,145.534812
1550.454735,11,145.687301
1852.763274,11,145.830913
1257.828943,10,145.985309
1333.994562,11,146.139757
1434.424046,11,146.303288
1907.97138,11,146.465699
2704.111486,14,146.661457
2195.218804,12,146.842784
1207.996155,10,146.9682
1094.786074,10,147.111527
1073.768605,10,147.254572
1047.561704,10,147.408735
2231.182066,12,147.632403
1480.459662,11,147.813158
1357.962129,10,147.957743
1258.841842,10,148.110675
1189.292474,10,148.281359
1829.85961,12,148.45618
2225.826608,12,148.637044
1943.119898,12,148.831541
1779.5747,12,148.994481
1417.467475,10,149.147903
1886.698892,12,149.310722
1406.812951,11,149.403567
1055.723925,10,149.410567
1300.035522,10,149.417252
1488.581443,11,149.421462
1679.07736,12,149.434902
1118.363701,11,149.627379
2269.606102,13,149.820656
1963.58462,12,149.996889
1249.362705,10,150.130394
2365.790445,13,150.313141
1225.283682,10,150.487168
1805.129678,11,150.638904
1806.543675,12,150.804693
2329.915603,12,150.989823
2134.173027,12,151.164648
2223.961326,12,151.317278
1324.384097,11,151.490052
1951.282001,12,151.685052
1120.769112,10,151.840213
1600.792935,11,151.992573
3037.055427,14,152.18823
2418.255401,13,152.383247
1778.878228,12,152.557155
2298.894253,12,152.721101
1843.237587,12,152.891727
1713.917873,12,153.057456
1143.868044,10,153.203557
1545.226695,11,153.353777
2481.858489,13,153.548133
1421.312791,11,153.718755
914.938838,9,153.835795
1703.981322,12,154.017329
1735.527265,11,154.181617
2159.870554,12,154.354624
1888.062968,12,154.525408
2166.068958,12,154.691279
3551.150962,15,154.896855
1767.772776,11,155.060568
1492.883545,11,155.233169
1649.759704,11,155.3854
1735.899325,11,155.541533
1480.906366,11,155.694909
1417.071647,10,155.835509
2011.851482,12,156.002793
1441.763387,10,156.146503
1844.352256,12,156.331761
1316.658957,11,156.49658
1107.360102,10,156.638876
2111.202928,12,156.79183
1541.200008,11,156.956103
1254.410846,10,157.10686
2160.392197,12,157.272101
1845.286537,12,157.437007
1113.530886,10,157.588556
1225.556231,10,157.722169
1284.943279,11,157.875893
1721.239446,12,158.039199
1517.08125,10,158.19446
1784.91056,11,158.346615
1869.262032,12,158.509895
1554.602831,10,158.644371
2010.1137,12,158.817757
1693.070649,11,158.972527
1750.430286,12,159.172915
1638.406358,11,159.320576
1097.684158,10,159.462662
1076.856549,10,159.606236
1582.391763,11,159.769043
2443.087972,13,159.943787
1422.623069,10,160.097006
1789.216485,11,160.2498
2265.767876,13,160.444294
1064.544612,10,160.594932
2168.646927,12,160.772274
1135.862016,10,160.925113
1910.780303,12,161.099761
1703.515663,11,161.243209
2074.77725,12,161.435419
2147.355016,12,161.608657
1417.066268,11,161.761676
841.172124,9,161.884597
1505.285433,11,162.048275
812.312438,9,162.182892
1763.94634,12,162.357466
2751.158365,14,162.56092
1853.268265,12,162.748075
1872.772691,12,162.902281
1606.187354,11,163.055107
1799.112495,12,163.229123
1101.373471,10,163.392783
1829.426982,12,163.555747
1607.443202,11,163.708937
2590.071247,13,163.902219
2100.824581,12,163.904249
1903.232888,12,163.917539
1681.270649,11,163.925106
1775.753376,11,163.932847
2029.909512,12,163.941409
1654.335035,11,164.119349
1856.040396,12,164.279589
1478.115213,11,164.44583
1594.558647,11,164.61779
1964.02899,12,164.783647
1181.194146,10,164.915782
2084.423796,12,165.079044
2459.829413,13,165.242488
1451.450856,11,165.415741
1883.224245,12,165.579355
1783.30609,11,165.721385
1886.563396,12,165.905644
2334.576924,13,166.090346
1038.01817,10,166.242603
1438.248249,11,166.396623
1730.809195,12,166.571722
1908.49686,12,166.746358
2576.398531,13,166.930675
1316.024969,11,167.081476
1817.969421,12,167.256149
2176.289285,12,167.431637
1531.365108,11,167.585809
1831.313506,12,167.759165
1407.701699,11,167.922661
1454.581067,11,168.084342
1827.790275,11,168.237591
1768.467784,11,168.411848
875.946295,9,168.535516
3314.230257,14,168.74003
1587.399014,11,168.904207
1761.743586,11,169.068389
2216.666262,12,169.229007
1425.58678,11,169.384029
1313.010551,11,169.538494
2359.979341,12,169.701946
1487.728084,10,169.844874
1726.978009,11,170.008567
2312.854685,13,170.192152
2128.455403,12,170.374745
2367.877938,12,170.556103
1277.964047,10,170.786711
2900.359759,14,170.983145
1559.419596,11,171.165333
1439.323168,11,171.335928
5116.204751,18,171.592893
3233.603018,15,171.836395
1405.575483,11,171.979929
2159.559655,12,172.173528
1084.715531,10,172.328559
2127.245456,12,172.529265
1795.680205,12,172.693372
2170.633504,12,172.866703
1648.562439,12,173.039989
1838.341579,11,173.193473
1337.556983,11,173.367284
2223.374716,13,173.579424
1828.699319,11,173.746409
1588.579302,11,173.907471
2325.703759,13,174.082493
2219.621231,13,174.26352
2126.889103,12,174.469277
1445.712971,11,174.629001
1879.866623,11,174.79809
1547.481704,11,174.97286
2223.613834,13,175.159802
1718.792222,11,175.332554
2093.215376,12,175.505817
1644.797498,11,175.668985
1251.937582,10,175.822153
3247.136378,15,176.027017
2518.277988,13,176.220728
1138.230698,10,176.361202
978.825057,10,176.508091
1333.718557,11,176.670651
1718.021529,11,176.822632
919.551251,9,176.946792
1362.638334,10,177.089455
2352.3161,13,177.282727
2571.325905,13,177.47053
3216.258862,14,177.676234
2200.98902,12,177.849458
1768.073279,12,178.033675
1724.864202,11,178.18577
1610.660919,11,178.348809
2636.102372,13,178.532629
2603.679742,13,178.644309
1933.14206,12,178.65242
2078.989488,12,178.660161
2237.763929,12,178.667718
1211.296326,10,178.673313
137.673927,10,178.847896
2681.954027,13,179.034416
1973.7176,12,179.208756
2087.669704,12,179.38252
1503.570964,11,179.52535
1329.689296,11,179.688437
2274.312306,12,179.852669
2719.931209,13,180.037077
1774.986231,12,180.237784
2051.971408,12,180.414163
1726.619249,11,180.604274
1628.748436,11,180.769477
4784.970551,18,181.04161
1840.668989,11,181.215243
1534.6775,11,181.359751
3280.205623,14,181.573721
1799.604478,11,181.757469
1191.027936,10,181.902071
1882.071198,12,182.073905
1515.477701,11,182.240181
2568.18903,13,182.421638
1925.047245,11,182.604981
2399.16045,13,182.780508
2452.947079,13,182.965724
1976.836546,12,183.118654
1507.561004,11,183.343133
2913.966802,14,183.566055
1878.645795,11,183.730062
2071.242279,12,183.894099
3819.477011,16,184.136501
1169.520659,10,184.281452
1477.300376,10,184.434849
3066.906783,14,184.627253
4456.802516,17,184.852237
2297.783535,12,185.018628
1757.883335,11,185.179683
1935.433113,12,185.344996
1050.675902,10,185.485005
1734.07594,11,185.630476
2085.073366,12,185.815884
4680.951983,17,186.044317
1790.362535,12,186.205924
2756.681425,14,186.401171
2775.474208,13,186.606477
2971.130895,14,186.791209
1784.292889,12,186.963237
1591.607529,11,187.120841
1971.423468,12,187.295499
2204.229525,12,187.480527
1582.825016,11,187.644438
1895.576968,11,187.806962
2028.347001,12,187.989118
2726.815562,13,188.166853
1845.250596,11,188.317624
2651.778937,13,188.512253
1580.658013,11,188.675806
2323.961092,13,188.879588
2144.504329,12,189.062497
2672.840415,13,189.28446
2237.274297,12,189.470017
2298.227186,12,189.643325
2756.227056,13,189.85514
1842.035414,12,190.029531
1888.678187,11,190.203543
2748.776192,13,190.396977
2860.692663,14,190.599698
1737.241786,11,190.790892
1951.715047,12,190.963208
2538.506986,13,191.127782
2666.054561,13,191.33997
2054.504027,12,191.513106
4015.430299,16,191.757686
3223.785524,15,191.961021
1655.241353,11,192.142127
1763.840176,12,192.305963
1874.134027,12,192.475857
1412.374491,11,192.639106
1246.707263,10,192.810962
1271.108727,10,192.955448
2623.388684,13,193.140728
4215.03358,16,193.364722
1446.647351,11,193.464305
2832.365839,13,193.466532
2380.580039,12,193.477395
1777.226518,11,193.483055
1635.700267,11,193.488355
1142.459142,11,193.657577
2908.52558,14,193.862965
2230.792457,12,194.045223
2928.960644,14,194.249883
4008.783644,16,194.463272
5478.016904,19,194.743131
1542.534839,11,194.917901
1815.7081,12,195.09296
3200.803045,14,195.276937
3427.554911,15,195.477963
1744.419761,11,195.644022
2714.633309,13,195.835578
1270.624921,10,196.021757
2849.729541,14,196.216919
1354.993671,11,196.385532
1939.191144,11,196.539032
1779.060977,11,196.733742
2497.004342,13,196.906044
2180.47441,12,197.089121
1518.444233,11,197.245856
3313.214356,14,197.451352
1903.683724,12,197.615332
2552.718831,13,197.82013
2988.730311,14,198.004409
4334.11203,16,198.226113
2810.885812,13,198.419492
1880.787083,12,198.592329
2103.660449,12,198.770419
4135.50931,16,198.979062
2115.607997,12,199.151381
2541.282479,13,199.345701
3173.538096,14,199.540214
1724.488798,11,199.701612
2579.211226,13,199.887819
1907.795412,12,200.07209
1842.422673,12,200.246038
2582.419645,13,200.430904
2096.822044,12,200.594058
1643.488097,11,200.75871
2373.838104,13,200.942306
1530.448145,11,201.095997
1738.143015,11,201.249127
2339.324519,13,201.444669
2839.104032,13,201.639247
8385.912113,24,201.967835
5035.149707,18,202.208939
2631.090685,14,202.40489
2745.46885,13,202.578523
1369.213148,10,202.731069
3497.157092,15,202.937401
2086.171179,12,203.11815
1460.223907,11,203.275805
1719.857036,11,203.441418
2617.316561,13,203.635931
1201.479176,10,203.798488
8438.413156,24,204.127407
4172.21757,16,204.351224
5358.582046,19,204.627485
2250.134414,13,204.8124
2750.915241,14,205.00603
3540.802274,15,205.229898
1854.556238,12,205.393185
4305.143442,16,205.617589
2781.486908,14,205.820898
1805.41032,11,205.98478
2780.723356,14,206.189789
2848.245231,14,206.375329
2547.190585,13,206.560114
2266.326009,13,206.741995
2416.758345,12,206.915688
1857.28624,11,207.064247
3014.745258,14,207.268629
2491.192043,13,207.441618
3261.438509,15,207.656492
1650.033574,11,207.821317
3621.694535,15,207.887226
6095.017521,20,207.897208
2749.895863,13,207.905492
3843.248859,16,207.912805
2555.545857,13,207.923155
949.760431,10,208.07754
2025.613293,12,208.24032
2989.908075,14,208.602015
2106.54689,12,208.795162
7111.225761,21,209.093285
3038.578653,14,209.298026
1583.567256,11,209.451855
3060.412625,14,209.665545
7628.791118,22,210.0459
1849.587532,11,210.201088
1968.666234,12,210.382631
2256.124405,12,210.548246
5398.136802,18,210.783033
2293.493964,12,210.952093
3312.282383,15,211.1508
1947.012734,12,211.334774
1351.954945,10,211.489218
3879.323327,16,211.721694
4268.966482,17,211.959661
4181.560782,16,212.18243
4109.473534,16,212.398659
2921.728686,14,212.623132
5040.166523,18,212.860997
1841.566392,12,213.045316
1834.360282,11,213.206504
1672.932042,11,213.350747
2981.443279,14,213.57104
1522.337534,10,213.734817
1355.486281,10,213.900183
1409.476566,11,214.043917
2013.758849,12,214.227318
4562.700698,17,214.500177
2971.780263,14,214.704838
1620.101413,11,214.847223
3530.276756,15,215.060428
1679.707878,11,215.243129
5267.748209,18,215.487218
3167.691641,14,215.681444
2216.617938,12,215.865098
5027.042124,18,216.148495
5441.139693,19,216.423879
1854.717151,11,216.59705
3009.330882,14,216.792027
4332.488761,17,217.056743
5390.10454,18,217.316818
3909.234579,15,217.517884
6670.810344,21,217.833366
2283.185485,13,218.02184
4572.177803,17,218.267359
3051.302735,14,218.457786
5079.327028,18,218.694133
4406.741996,16,218.927113
1468.245376,11,219.082051
2367.642109,12,219.253117
4931.576041,17,219.500164
4853.523108,18,219.754306
6612.417031,20,220.050278
5878.654513,19,220.3261
1992.907868,12,220.499375
6407.413649,20,220.780761
7643.29432,23,221.117486
1878.532,12,221.301369
5481.293783,18,221.556775
8602.115123,23,221.903626
9268.799018,24,222.232151
5989.388614,20,222.507526
5373.234575,18,222.63766
6327.093264,20,222.64803
3278.339203,15,222.658213
5532.926289,18,222.663342
7414.081432,22,222.674425
2708.241743,14,222.904275
5591.857301,19,223.202223
3899.188932,16,223.424483
3347.669404,15,223.630055
6320.348074,20,223.913901
2451.485018,13,224.097958
7088.682076,22,224.396412
7125.457781,22,224.703161
4605.376703,17,224.958504
2480.809106,13,225.153073
4104.145877,16,225.397559
4101.602873,16,225.626655
4771.325616,17,225.872448
2774.182606,13,226.068975
4145.758522,16,226.291401
5256.923272,19,226.540102
2419.766109,13,226.723739
1094.294621,10,226.878863
4860.560313,17,227.112612
4521.825235,16,227.347584
7755.195131,22,227.632603
1590.62953,11,227.796946
7638.904374,22,228.10177
4279.920015,16,228.37405
5138.485907,18,228.692027
5981.084719,20,229.028032
6887.667646,20,229.340198
6756.821543,21,229.680921
1699.933169,11,229.850689
5456.688963,19,230.14186
5126.053252,18,230.419584
8138.86651,22,230.773197
7587.089825,22,231.124947
1607.448322,11,231.305095
5483.162547,18,231.589893
6748.319538,21,231.885016
7583.135613,21,232.204046
